feature,d,p_raw,ci_excl0,p_FDR,gate
sp_median_II,-0.8086805343676416,1.318478257003877e-08,True,4.4418339423889314e-08,True
sp_roll50_II,-0.8086805343676416,1.318478257003877e-08,True,4.4418339423889314e-08,True
ac_lag20_V6,0.8082110507825784,2.51421762265957e-09,True,9.657788328311363e-09,True
spf_18_20_II,-0.8078108407232272,8.745472796758655e-09,True,3.024851499206352e-08,True
ac_lag10_V6,0.8058454026236023,1.5621482585539368e-09,True,6.163693672337816e-09,True
trev_8_AVR,0.8051058283005895,4.129808493518477e-09,True,1.5375594698945715e-08,True
sp_rel_mf_V4,-0.8029049573588962,8.446964776946088e-10,True,3.628696111279799e-09,True
sp_ratio_d1540_II,-0.8028815719912261,4.0638501984710255e-09,True,1.5168921563444546e-08,True
sp_rel_d1540_II,-0.8028815719912261,4.0638501984710255e-09,True,1.5168921563444546e-08,True
hj2_complexity_AVR,0.8028188103799445,1.071328775544106e-09,True,4.4829088821038675e-09,True
sp_rel_mf_AVF,-0.8027813524908145,7.539867468756193e-09,True,2.6380451962973477e-08,True
ac_decay_III,-0.8020675154616596,7.227164246892377e-09,True,2.540881957987344e-08,True
ac_lag100_V2,-0.8020596133578708,5.217891789669833e-09,True,1.8799947589579645e-08,True
sp_ratio_d1540_AVL,-0.8004009138720259,6.65826522861639e-11,True,3.536481879508655e-10,True
sp_rel_d1540_AVL,-0.8004009138720259,6.65826522861639e-11,True,3.536481879508655e-10,True
hj_complexity_AVF,0.8002792793314727,8.704519651579238e-10,True,3.717341921792074e-09,True
spf_22_25_AVR,-0.7944688841257446,7.342107075918373e-10,True,3.2110661066968304e-09,True
p95_V5,0.7924844873381951,2.1609665156376621e-07,True,6.275446761411771e-07,True
spf_20_22_V6,-0.7923371619934925,3.535802422336787e-09,True,1.3335026278527311e-08,True
spf_20_22_III,-0.7910917115226227,6.460617782375442e-12,True,4.303127073398689e-11,True
ac_lag200_III,-0.7905116240557967,3.6051355579186214e-08,True,1.1504740285929315e-07,True
spf_15_18_V3,-0.7904120398475046,4.690008945481095e-10,True,2.1347626924258775e-09,True
ac_decay_AVL,-0.7903759396017334,1.4744930758710191e-08,True,4.944489483059399e-08,True
ac_peak_width_ms_AVF,0.7903046136977034,6.541565658195729e-11,True,3.504927430147675e-10,True
sp_centroid_AVR,-0.7893191883728697,1.1324402524446597e-08,True,3.868948815410932e-08,True
sp_ratio_dhf_mf_AVR,-0.7890864386750484,5.253774333928876e-10,True,2.3617586169859838e-09,True
mad_III,0.7880982664169109,2.735600471921212e-08,True,8.826870856065777e-08,True
sp_roll50_AVF,-0.7869687251494253,2.694666612454124e-10,True,1.278645725909604e-09,True
sp_median_AVF,-0.7869687251494253,2.694666612454124e-10,True,1.278645725909604e-09,True
sp_rel_delta_hf_V3,-0.7837870485488937,7.695017658164875e-10,True,3.3352733252702685e-09,True
spf_25_28_AVF,-0.7819515221568565,8.860004146522702e-15,True,1.245293328600886e-13,True
spf_10_12_V4,-0.7814755023932581,1.53773492158464e-09,True,6.100522147925949e-09,True
sp_centroid_V6,-0.7810039855679911,3.3769738342486884e-09,True,1.2769182310752852e-08,True
ac_lag50_AVF,0.7792677510597378,8.626552202990396e-08,True,2.614979916230074e-07,True
trev_4_AVR,0.7788148961454349,1.5636767987426866e-08,True,5.2194453144238646e-08,True
sp_rel_vlf_V5,0.7782024734217168,2.9719876833015374e-12,True,2.1469284159969313e-11,True
sp_rel_delta_hf_AVL,-0.7743127199428924,9.901540247319763e-10,True,4.179371057880319e-09,True
spf_18_20_V3,-0.7740508451694207,1.0031707600106223e-09,True,4.222040416044706e-09,True
spf_12_15_AVL,-0.7737715278785258,2.6384008781426586e-07,True,7.63139058777518e-07,True
spf_10_12_II,-0.7723958374576558,2.1051011694774753e-08,True,6.899789837655291e-08,True
trev_2_AVR,0.7720518156191757,2.1121653413751306e-08,True,6.907351521794347e-08,True
tk_p95_AVL,0.7707764999838105,2.724694145817662e-07,True,7.86531988017345e-07,True
mad_AVL,0.7665213372020759,2.3881699720789147e-08,True,7.774939012238978e-08,True
spf_20_22_II,-0.7663966533775567,4.850155386570689e-09,True,1.7595632347642147e-08,True
tk_mean_III,0.7649764181160174,3.760644650938648e-10,True,1.7389987366760883e-09,True
sp_rel_d1540_V3,-0.7621313243540971,1.2891187610657644e-09,True,5.228492852143827e-09,True
sp_ratio_d1540_V3,-0.7621313243540971,1.2891187610657644e-09,True,5.228492852143827e-09,True
spf_18_20_III,-0.7612264325359425,9.472114469067384e-10,True,4.021494213182995e-09,True
spf_20_22_AVL,-0.7611701494821906,9.471613073807854e-11,True,4.911707922560358e-10,True
ac_lag200_AVF,-0.7599446866634096,9.046342578395731e-07,True,2.4324610044130743e-06,True
spf_22_25_III,-0.7576809792301575,1.063493541752902e-12,True,8.531450953730463e-12,True
hj_complexity_V4,0.7566576281613613,3.051605658316513e-14,True,3.7234717780467033e-13,True
spf_12_15_II,-0.7565224146512035,9.408655665192277e-07,True,2.525206659123694e-06,True
frac_gt_3sd_III,0.7561692529808335,2.7621143570426856e-10,True,1.3063811226143256e-09,True
spf_32_35_V5,-0.7534947340441334,3.242174453328622e-13,True,2.923998326852894e-12,True
spf_20_22_V3,-0.7517004308330466,3.018850832585615e-09,True,1.1519712084277799e-08,True
sp_bw_V3,-0.7500904292862384,1.8233895527469217e-10,True,9.036046520779966e-10,True
ac_decay_V4,-0.7492324834955154,4.601355921258076e-08,True,1.4461404323953954e-07,True
sp_edge95_V6,-0.7489841297636931,8.43027918979423e-09,True,2.92841277119168e-08,True
sp_flatness_III,-0.747850892117668,3.864750331972799e-16,True,1.0391884225971304e-14,True
sp_ratio_dhf_lf_I,-0.7445317075499965,1.52239192933657e-14,True,1.956206266722743e-13,True
ac_peak_width_ms_I,0.7442030611445547,5.169677303653733e-09,True,1.8672565783346318e-08,True
sp_flatness_I,-0.7432558720247925,1.911177536753332e-16,True,5.781312048678829e-15,True
spf_30_32_I,-0.7420780476364283,3.381650850880625e-15,True,5.915851849974298e-14,True
sp_ratio_dhf_lf_V3,-0.7416636265244704,1.3607794217426675e-14,True,1.764153321759244e-13,True
sp_bw_V6,-0.741565804850407,4.674557284838972e-09,True,1.7096869464952613e-08,True
spf_15_18_III,-0.7387148295467396,8.74957045224978e-09,True,3.024851499206352e-08,True
spf_25_28_AVR,-0.7356866616314774,1.3121868656549934e-09,True,5.2924870248084734e-09,True
sp_rel_mf_II,-0.7354057825387489,9.57313123554416e-07,True,2.5646100653155206e-06,True
spf_18_20_AVL,-0.735256889821299,3.703286172147807e-09,True,1.3930496170877243e-08,True
spf_32_35_V4,-0.7330905287147439,4.633968984110623e-12,True,3.204058554727917e-11,True
sp_rel_hf_AVF,-0.7309138491813817,3.6123905378519317e-14,True,4.334868645422318e-13,True
ncross_1sd_I,-0.7295007159009815,1.8297632932337344e-12,True,1.391003299358839e-11,True
sp_ratio_dhf_mf_V6,-0.7286738406712406,4.147410948241437e-09,True,1.5401638610860787e-08,True
sp_ratio_hf_lf_V4,-0.7261077142200074,6.518598276691725e-19,True,1.5775007829593973e-16,True
spf_25_28_III,-0.7256173773861463,5.473069050782888e-13,True,4.816300764688942e-12,True
spf_0_2_AVF,0.7232799857703687,3.636061624944331e-08,True,1.1577985700480632e-07,True
spf_10_12_AVF,-0.7213478735064808,2.8199287761768098e-08,True,9.078795084276558e-08,True
sp_roll25_V5,-0.7208370080568782,8.177115179777754e-10,True,3.5231962139576554e-09,True
tk_mean_AVL,0.7191482741962273,1.258371497947188e-10,True,6.456379558372145e-10,True
spf_28_30_AVF,-0.7190663336073009,8.801251164689865e-14,True,9.260446877630205e-13,True
frac_gt_3sd_AVF,0.7173185310012504,4.705480784291152e-08,True,1.475671295635152e-07,True
spf_22_25_AVL,-0.7158177983544456,3.2111302306426035e-11,True,1.8066697178560248e-10,True
sp_roll90_V3,-0.7146898665020598,1.6019427088057326e-09,True,6.303579439528249e-09,True
sp_ratio_dhf_mf_V3,-0.7144676323337472,2.2866118508173355e-11,True,1.366321155303198e-10,True
sp_roll50_III,-0.7125247872644536,1.0471753797923185e-08,True,3.586081725137845e-08,True
sp_median_III,-0.7125247872644536,1.0471753797923185e-08,True,3.586081725137845e-08,True
skew_V1,0.7123733635847105,8.44319146123272e-06,True,2.070678497306639e-05,True
spf_15_18_AVL,-0.7109114889124557,1.6556332900181854e-07,True,4.886137270541474e-07,True
trev_2_III,0.710355423289191,1.5866568286203592e-08,True,5.284003933845784e-08,True
spf_22_25_V6,-0.7098580603610357,2.5584328405717603e-08,True,8.292063581495973e-08,True
sp_roll50_V6,-0.7085999171699818,2.089577140899876e-08,True,6.864402734358868e-08,True
sp_median_V6,-0.7085999171699818,2.089577140899876e-08,True,6.864402734358868e-08,True
trev_4_III,0.7080246269400213,1.4819982112421908e-08,True,4.958205997059126e-08,True
p25_III,0.7063356385575622,7.580772098093653e-07,True,2.0847123269757546e-06,True
trev_8_AVL,-0.7039667055888205,2.187742382087739e-08,True,7.138431323126735e-08,True
sp_rel_mf_III,-0.7024505551324964,8.795304627026839e-07,True,2.373751360305385e-06,True
spf_2_5_III,0.7007184790818167,2.1386845164043453e-07,True,6.223186208054328e-07,True
p05_II,-0.70040444073435,0.0010176660041136848,True,0.0018895793324463818,True
trev_8_III,0.700144165929201,1.2606670298032725e-08,True,4.266873023949538e-08,True
spf_12_15_V3,-0.6976865285769448,2.575781831795462e-08,True,8.329699821307375e-08,True
rng_AVF,0.6973306165434429,5.103566490878252e-07,True,1.4305750086400044e-06,True
spf_22_25_V3,-0.6949641766310009,3.100440319261283e-08,True,9.937835195512986e-08,True
ac_mean_abs_II,0.6948534093628923,1.3957717333811365e-05,True,3.327849847076207e-05,True
sp_rel_hf_III,-0.6931666704362858,2.0332633545087138e-13,True,1.8924989684273413e-12,True
sp_entropy_AVR,-0.692605313388348,4.7212704063461573e-08,True,1.477432032330737e-07,True
trev_4_AVL,-0.6917158804366004,5.8346292163687845e-08,True,1.7987009813519058e-07,True
trev_2_AVL,-0.6898006334499378,7.177380707494809e-08,True,2.1894026864038787e-07,True
max_V4,0.6885333476125926,0.0002923901247941969,True,0.0005847802495883938,True
spf_25_28_AVL,-0.688483112541531,6.4929560038920184e-12,True,4.304918775183201e-11,True
ac_decay_I,-0.6874631282613434,4.89669598707757e-06,True,1.2258625126270054e-05,True
spf_22_25_II,-0.684873066084664,6.548863948906253e-09,True,2.3192562082468e-08,True
sp_roll75_V3,-0.6841165640872919,1.7161400591226985e-08,True,5.689121839831411e-08,True
sp_flatness_AVF,-0.6829910845992061,1.3862052900905574e-13,True,1.3599797846023575e-12,True
hj2_mobility_V6,-0.680280850017336,2.0239978185486595e-07,True,5.937060267742735e-07,True
spf_28_30_AVR,-0.6783898637941352,1.41039805227898e-09,True,5.64159220911592e-09,True
spf_28_30_III,-0.6738291211323185,7.217643782134867e-13,True,6.16471692450578e-12,True
sp_log_d1540_II,-0.673779564996514,5.948439791458707e-05,True,0.00012949227252170977,True
perm_ent_III,-0.6687484263561126,1.4915372224915621e-05,True,3.5329723443030145e-05,True
slope_updown_ratio_AVR,0.6681494637833693,0.0003685158285354774,True,0.0007270176399911864,True
sp_rel_hf_AVR,-0.6680920696346067,9.684506586143423e-10,True,4.099680339090452e-09,True
ncross_3sd_V4,-0.6673803026769134,4.8310242875149e-08,True,1.508526293649814e-07,True
perm_ent_m4_III,-0.6662119750498942,1.7669801020496192e-05,True,4.151545482485513e-05,True
sp_ratio_hf_lf_V5,-0.6660564424604899,7.487477113306398e-17,True,2.7642263620440907e-15,True
spf_30_32_AVF,-0.6658986409287005,8.186737419700395e-13,True,6.8316912260948126e-12,True
spf_35_38_V4,-0.6657397277018177,6.673526411744982e-11,True,3.536481879508655e-10,True
spf_2_5_I,0.6640355444515921,1.3638499337054728e-07,True,4.0747121476138817e-07,True
sp_edge95_V3,-0.663748970739334,1.245560996558908e-08,True,4.225594782718539e-08,True
dasym_8_V1,0.6630783212379935,1.1511748550592242e-05,True,2.7765878563886934e-05,True
min_V3,0.6629788961786731,5.340143441994246e-12,True,3.589763091562799e-11,True
spf_10_12_V1,-0.6618248658258495,1.0233066082110572e-06,True,2.7313257263280422e-06,True
spf_25_28_V6,-0.6617777329982851,5.471760693965029e-08,True,1.6976488306917142e-07,True
iqr_AVF,0.661710448213789,5.680823533406503e-05,True,0.00012441260588998859,True
spf_35_38_V5,-0.6609975108250873,8.09405505200728e-12,True,5.177342702869855e-11,True
sp_e_lf_I,0.6607727056818701,1.5306838966593823e-15,True,3.044593175273182e-14,True
perm_ent_tau2_III,-0.6591335515109915,7.188401932511323e-06,True,1.7811535163833515e-05,True
trev_2_AVF,0.6587634906066273,4.988420055712205e-07,True,1.4015812260034791e-06,True
trev_4_AVF,0.65843879312089,4.952187047016456e-07,True,1.3962282703432804e-06,True
ac_decay_V5,-0.6575334518315429,6.240382294225426e-08,True,1.9156522391575725e-07,True
spf_8_10_V3,0.6556432239667562,3.0340007409021204e-06,True,7.769610362945114e-06,True
frac_gt_1sd_II,0.6549871361118041,2.0136819512887152e-05,True,4.663263466142288e-05,True
sp_peak_pow_AVF,0.6548681701490843,2.0435663392010097e-07,True,5.982375654273923e-07,True
trev_8_AVF,0.6547395354328068,5.484852991168521e-07,True,1.5315397198416715e-06,True
sp_rel_hf_AVL,-0.6546415536351927,1.8244738256464384e-12,True,1.391003299358839e-11,True
spf_8_10_V2,0.6526956280650716,1.66806099921539e-05,True,3.9382513347329214e-05,True
sp_rel_vlf_V6,0.6522625402532185,1.909388963477234e-09,True,7.4129218582057324e-09,True
ac_lag200_V5,-0.6519428307577426,1.3301894550808528e-05,True,3.181935895844149e-05,True
ac_lag200_V6,-0.6481680177805031,1.4185458363557063e-06,True,3.738164345532642e-06,True
spf_0_2_I,0.6477644821805829,2.733126393730381e-07,True,7.874006991461336e-07,True
spf_28_30_AVL,-0.6468913756386359,5.6920515182765906e-12,True,3.8086906933353036e-11,True
ncross_1sd_III,-0.6462991272285123,3.0598769232922263e-09,True,1.1630736368116001e-08,True
ac_lag10_V3,0.6456287623681234,1.9146271232380747e-07,True,5.627608467493289e-07,True
p75_V4,-0.6441301851182545,8.885795033590744e-12,True,5.609641038597287e-11,True
sp_rel_mf_AVL,-0.6433036929939484,8.348742989213365e-05,True,0.00017879608879554286,True
ac_peak_width_ms_III,0.643091127290058,1.1024301299517744e-09,True,4.586614752693342e-09,True
spf_2_5_AVR,0.6410489141844385,7.429843220619807e-06,True,1.8347163871326464e-05,True
impulse_II,-0.6397559618391772,4.4302584366780096e-07,True,1.251504912462348e-06,True
perm_ent_tau8_III,-0.6381926127224433,1.6864480563617027e-05,True,3.975198989995442e-05,True
sp_ratio_dhf_mf_III,-0.637753745669785,5.296291792103452e-10,True,2.373523358683399e-09,True
max_V2,0.6374103801332863,5.146519918649632e-07,True,1.4398356304198971e-06,True
sp_ratio_dhf_lf_AVR,-0.6357841473038728,7.529065924999823e-10,True,3.2829440609909137e-09,True
spf_5_8_AVR,0.6333949095411342,0.00027155298295500704,True,0.0005446062586335225,True
rms_V4,0.6317010178328735,0.00023179288388743756,True,0.0004674489825063324,True
std_V4,0.6316764657016114,0.00023076336294043708,True,0.00046602003197429017,True
sp_ratio_hf_mf_V5,-0.6299595152503608,1.3792603615324298e-12,True,1.0884163287745044e-11,True
sp_rel_lf_I,0.6290905387346227,4.895560758048267e-08,True,1.525397901434782e-07,True
sp_roll50_AVL,-0.6280364351636483,8.595954154891653e-07,True,2.3345632463519705e-06,True
sp_median_AVL,-0.6280364351636483,8.595954154891653e-07,True,2.3345632463519705e-06,True
ncross_1sd_AVF,-0.6261133809589768,1.2175455498594292e-08,True,4.140225148468129e-08,True
perm_ent_m4_AVL,-0.6259269231829969,2.426328502504972e-05,True,5.546491880618148e-05,True
dabs_max_AVL,0.6256393902241258,7.787258170277945e-09,True,2.7180526113566288e-08,True
spf_30_32_III,-0.6255333466618949,3.581804786724268e-12,True,2.52465075258429e-11,True
max_V3,0.6254560724786801,0.0021719535925839527,True,0.0038180104315156164,True
spf_25_28_V3,-0.6249391944315611,1.2554388302390735e-06,True,3.3325359808174308e-06,True
spf_2_5_AVL,0.6246091861347907,6.714485063981943e-06,True,1.6665696261370567e-05,True
min_V2,0.623297218127731,1.1050221445004364e-07,True,3.321929925082057e-07,True
hj2_complexity_V3,0.6200814216249665,4.5178391568225695e-10,True,2.0628624074548337e-09,True
hj_mobility_V3,-0.6189087442226009,1.3726998291234257e-07,True,4.0927313180435613e-07,True
sp_flatness_AVL,-0.6188591355995248,4.545665919354153e-14,True,5.197092058978135e-13,True
sp_ratio_hf_mf_I,-0.6181680032051761,5.526825713778465e-14,True,6.269492919067446e-13,True
spf_32_35_I,-0.6179767287890626,1.329552079962957e-13,True,1.3132718504123903e-12,True
dasym_4_V1,0.6178409441798225,2.1441197952822462e-05,True,4.926047377768705e-05,True
perm_ent_tau2_AVL,-0.6168520412172724,1.5209395577261724e-05,True,3.596749572994141e-05,True
perm_ent_AVL,-0.616749285351422,2.6104902282595674e-05,True,5.931818171256482e-05,True
mom5_V3,0.6159860119170802,1.8193309459799605e-08,True,6.017468185792489e-08,True
ncross_2sd_AVF,-0.6154414862619725,5.718454278580506e-08,True,1.766637364361467e-07,True
slope_up_frac_AVR,-0.6137923896858443,0.0003645062952204734,True,0.000721066949128239,True
crest_III,-0.6126707440625979,2.281516429135559e-07,True,6.612299111985692e-07,True
frac_gt_3sd_V6,0.6106951736119907,4.650391312145829e-06,True,1.1743249017801294e-05,True
sp_roll25_II,-0.610691496842429,1.3645250409176444e-06,True,3.6023461080225812e-06,True
spf_30_32_AVR,-0.6100155702325475,4.181458483556289e-09,True,1.5488463566642173e-08,True
sp_rel_mf_V1,-0.6080957351254744,1.8551240973072533e-05,True,4.337584845877829e-05,True
hj_abs_mobility_V3,-0.6080475270319768,1.3341712240156525e-07,True,3.994261066537582e-07,True
skew_II,-0.6080468560741507,3.31685934948232e-05,True,7.443709081063877e-05,True
sp_rel_hf_V6,-0.6078781241101787,7.740980744046939e-08,True,2.356374012653282e-07,True
spf_28_30_V6,-0.6057901069897439,1.4378801135422897e-07,True,4.278282632916813e-07,True
sp_ratio_dhf_lf_AVF,-0.6057349178614759,9.54519823974816e-13,True,7.742808851460518e-12,True
sp_ratio_dhf_mf_AVF,-0.6055518431447695,1.1366957910573856e-10,True,5.852774073103986e-10,True
dasym_2_V1,0.6054556973207048,2.5505519219811488e-05,True,5.811732255275398e-05,True
zcr_III,-0.6051410085268658,5.5494206425037156e-08,True,1.7180722330310009e-07,True
spf_32_35_AVF,-0.6034013054209237,7.651007934983283e-12,True,4.915603328139703e-11,True
dabs_max_III,0.6024491879975737,3.815087555066054e-08,True,1.212145980296698e-07,True
spf_2_5_AVF,0.6015619163137556,2.9791630637255084e-06,True,7.642658601642118e-06,True
spf_38_40_V4,-0.5998983131340584,6.613079549869969e-10,True,2.927497410491218e-09,True
p75_V2,-0.5994968523984708,8.024578463749688e-11,True,4.2063855340666235e-10,True
p75_V3,-0.599300366581866,2.0098270049381713e-11,True,1.2159453379875937e-10,True
rms_V5,0.5989562432475918,1.9929242256989946e-05,True,4.622565456413642e-05,True
std_V5,0.5989278337419818,1.9863389729676966e-05,True,4.614662701998553e-05,True
spf_32_35_III,-0.597859237940913,6.65581140074923e-12,True,4.392835524494492e-11,True
spf_25_28_II,-0.5971567617208573,1.5131712271809507e-07,True,4.474795563883382e-07,True
spf_30_32_AVL,-0.5970703926701547,1.1603119338875834e-11,True,7.169246502147963e-11,True
sp_roll25_V4,-0.5967952675455251,5.116094062309422e-06,True,1.278583232095229e-05,True
ac_lag20_V3,0.5966443390890348,1.2477843226277702e-06,True,3.3182835832518724e-06,True
spf_10_12_III,-0.5964547273633166,6.258838187588794e-06,True,1.556135795955296e-05,True
ac_lag50_III,0.5952680571991132,1.0533449435420386e-05,True,2.549094763371733e-05,True
sp_rel_lf_V6,0.5950610428873626,7.863871816635349e-06,True,1.9385979418938074e-05,True
perm_ent_tau8_AVL,-0.5935074880903849,5.244004568361024e-05,True,0.0001157187634234074,True
frac_gt_3sd_V5,0.5930861273997268,2.3154006617242954e-06,True,5.982138364454941e-06,True
perm_ent_m4_AVF,-0.5913687719892747,1.8161385199572713e-05,True,4.253279243512836e-05,True
ncross_1sd_AVL,-0.5899349326250077,1.332300795169454e-08,True,4.4780110059862204e-08,True
ac_peak_width_ms_V5,0.5895047702441215,9.998642523034958e-09,True,3.448462931935097e-08,True
sp_ratio_dhf_lf_V6,-0.5883784564375591,1.976461683573242e-10,True,9.66270156413585e-10,True
sp_roll50_AVR,-0.5881865887865741,2.76955279636541e-06,True,7.117505593491284e-06,True
sp_median_AVR,-0.5881865887865741,2.76955279636541e-06,True,7.117505593491284e-06,True
crest_AVF,-0.5873483338815688,4.990478607739661e-07,True,1.4015812260034791e-06,True
perm_ent_AVF,-0.5851253822423259,2.0463076107663507e-05,True,4.723749842341401e-05,True
kurt_II,-0.581659509381994,1.0211154652602586e-06,True,2.7304966032373768e-06,True
spf_10_12_AVL,-0.5773576422525996,0.0001322178316456032,True,0.00027702783773364477,True
mad_I,0.5758310352486394,2.1347506001583544e-07,True,6.223186208054328e-07,True
absmax_V4,0.5737515545318526,0.0017637965333380963,True,0.0031539809931119653,True
ncross_1sd_V3,-0.5733609588306211,0.00013976344004263292,True,0.0002907399927534427,True
hj_complexity_III,0.5725763257593154,1.0733901205465312e-06,True,2.859747623914795e-06,True
perm_ent_tau2_AVF,-0.5717510300254636,3.0503693847544645e-05,True,6.866878056842609e-05,True
p75_II,0.5712911991443675,0.0007605055621514745,True,0.0014353538569502318,True
spf_38_40_V5,-0.5711696389137262,2.0315473125668985e-10,True,9.89868019411791e-10,True
frac_gt_2sd_II,0.5706413206644555,2.553639930348281e-05,True,5.811732255275398e-05,True
hj_complexity_I,0.5699244115432939,1.2299239318664493e-09,True,5.044772737486114e-09,True
hj2_complexity_V2,0.5693998457768531,1.2026299330009775e-05,True,2.8910905011877806e-05,True
spf_12_15_V1,-0.5690264987882104,2.1105339279278583e-05,True,4.8565693555487326e-05,True
sp_roll25_I,-0.5662306679344862,3.241760867168473e-07,True,9.265820431355557e-07,True
zcr_AVL,-0.5644284462365929,3.191659281957403e-06,True,8.158959995426318e-06,True
hj_activity_V4,0.5641947359309076,0.00023076336294043708,True,0.00046602003197429017,True
var_V4,0.5641947359309076,0.00023076336294043708,True,0.00046602003197429017,True
min_V4,0.563534676001729,1.42989645218509e-10,True,7.235432537004207e-10,True
perm_ent_tau8_AVF,-0.5634492575668678,4.215845723816336e-05,True,9.417550755355876e-05,True
sp_e_tot_V4,0.5631254060929871,0.0001830596086029835,True,0.0003748978162080847,True
spf_35_38_III,-0.5607315979690514,3.664485253632607e-12,True,2.570450525736495e-11,True
ac_lag200_V4,-0.5598746305875054,4.2684913774513684e-05,True,9.520506113762499e-05,True
skew_AVF,-0.5595171202997362,8.110836115910768e-05,True,0.0001739576667696076,True
sp_ratio_hf_lf_I,-0.5591533436237088,7.93648894347236e-15,True,1.1758961169308027e-13,True
sp_log_d1540_V4,-0.5575532065477835,0.011929045782623918,True,0.018992296574967028,True
spf_30_32_V6,-0.5537110774672871,2.836423501305096e-07,True,8.139302221136361e-07,True
absmean_V4,0.5535229221922506,0.00010038853312367893,True,0.00021248418381280147,True
ac_lag50_I,0.552757216869199,0.00014635619369962182,True,0.0003040188744661672,True
absmean_V5,0.5526383625150099,1.218735286082934e-05,True,2.9249646865990416e-05,True
sp_entropy_V6,-0.5522556522116433,1.4561498871397729e-07,True,4.3237824869671785e-07,True
ac_lag100_V5,-0.5519945804619476,3.181025078124478e-07,True,9.110154661610931e-07,True
ncross_2sd_V3,-0.5475452685201423,2.922006961664259e-05,True,6.588127497416932e-05,True
sp_e_mf_AVF,0.5464190417210791,7.771527229328637e-05,True,0.00016692688664179264,True
spf_28_30_II,-0.5447982427585556,5.694610297355729e-07,True,1.5809893215603287e-06,True
sp_log_lf_V3,0.5446105246270079,4.725202910157163e-06,True,1.1890805243584402e-05,True
sp_rel_hf_V3,-0.5445855686645853,2.7347275184539948e-05,True,6.185084667905296e-05,True
sp_ratio_hf_mf_V4,-0.5436451008472439,7.599006687977526e-12,True,4.90389231597483e-11,True
spf_32_35_AVL,-0.5436098546924626,1.430144034518049e-10,True,7.235432537004207e-10,True
spf_35_38_AVF,-0.5435782911669922,1.572935436596485e-11,True,9.596227957723094e-11,True
sp_ratio_hf_lf_V3,-0.5428614654971378,1.0607720304738694e-09,True,4.45156354984988e-09,True
hj2_mobility_V3,-0.5423257834285287,2.7446516553799504e-06,True,7.078568745313833e-06,True
spf_35_38_I,-0.541022575365147,1.7242221939055105e-12,True,1.3246405426194715e-11,True
ncross_3sd_V3,-0.537745382831169,1.4623048209559317e-05,True,3.475068085152231e-05,True
sp_e_lf_V5,0.5364896845487607,3.5657423443609297e-10,True,1.659441629491048e-09,True
sp_rel_hf_II,-0.5363063892890747,5.655765230262069e-07,True,1.573212857153357e-06,True
sp_peak_pow_III,0.5346922440858987,8.456696617788133e-06,True,2.070678497306639e-05,True
ncross_2sd_V5,-0.5336156213414746,4.7419918626628024e-06,True,1.1891834515693245e-05,True
sp_log_d1540_AVR,-0.5321301001561652,0.0015661311200441904,True,0.0028228174171677197,True
sp_ratio_dhf_mf_AVL,-0.5308281263190162,8.871967228442971e-11,False,4.6172388586735463e-10,False
p25_V5,-0.5308139703505195,6.044156194731362e-05,True,0.00013137896399326255,True
spf_0_2_III,0.5305741258429325,5.315440973419792e-06,True,1.3261203253274121e-05,True
spf_28_30_V3,-0.5303533969523629,0.00013648427737144474,True,0.00028514413056595364,True
sp_rel_lf_AVL,0.5292397614981666,1.0962168466900872e-05,True,2.648430717793688e-05,True
spf_10_12_V6,-0.5288062502346393,1.3026608658963907e-06,True,3.4452888475073937e-06,True
ncross_2sd_I,-0.5281912993293908,6.939755933142025e-07,True,1.9156892804034636e-06,True
spf_38_40_III,-0.5280025847527876,7.845770733914814e-13,True,6.585005263378214e-12,True
sp_ratio_dhf_lf_V2,-0.5273186969826578,3.9139164737107344e-08,True,1.2381278256705852e-07,True
spf_5_8_V6,0.5269666833492465,2.068455333210802e-05,True,4.767297053685848e-05,True
sp_peak_pow_V5,0.5266735739338926,8.941968782175105e-07,True,2.408856896422681e-06,True
sp_ratio_dhf_lf_III,-0.526413444345933,6.060038297192829e-11,True,3.2589539287125885e-10,True
sp_centroid_V3,-0.5231352056530293,2.1608485074032608e-05,True,4.956638282384731e-05,True
ac_first_zero_ms_V2,-0.5229197424343649,0.00028262794281786087,True,0.0005660355489262537,True
sp_peak_pow_I,0.5212997669068322,4.737131166630848e-06,True,1.1891834515693245e-05,True
ncross_2sd_III,-0.5177785668979595,8.328247476657818e-07,True,2.2730479955088633e-06,True
sp_ratio_hf_lf_AVF,-0.5175239360836479,2.325759759093393e-13,True,2.1436636904273618e-12,True
p75_V5,-0.5174416303824455,6.191105419219448e-07,True,1.7122828702298358e-06,True
spf_30_32_II,-0.5171436240742457,6.11164607089668e-07,True,1.69353246086679e-06,True
dasym_8_V3,0.5170981131799226,0.00013275660965891828,True,0.0002777559037820596,True
skew_V4,0.5167907987238581,1.8736926230708354e-05,True,4.373957698872754e-05,True
dabs_mean_AVF,0.5131597475775683,0.00010333166486082113,True,0.00021839530913815472,True
ac_lag50_V2,-0.5121367546104071,4.365722183561665e-05,True,9.713721450399532e-05,True
spf_35_38_AVL,-0.5105080458955497,2.6374370101475674e-10,True,1.2638807058528936e-09,True
spf_5_8_I,0.5101152195026175,9.735445412975126e-06,True,2.3678168743115383e-05,True
sp_roll25_AVF,-0.5096996228877676,3.8000592282527096e-05,True,8.501827425921316e-05,True
