feature,d,d_ptb,d_nin,p_raw,ci_excl0,cross_ok,p_FDR,gate
Q_amp_iqr_V1,0.3116785619019222,0.948371382468326,0.021318919319740823,0.4354547638393127,True,False,0.542145132475079,False
delta_time_to_half_iqr_V5,0.31138751693655764,0.37911683368431104,0.2407125278517241,0.0003279410375468534,True,True,0.0012215352823126545,True
qrs_kurt_skew_V5,0.30802289830105484,0.22291372229798978,0.45633002841492915,0.01776282413075965,True,True,0.040215502817495447,True
delta_time_to_half_std_V1,0.305221008116567,0.33668977423227064,0.24446491074555793,0.005142397698442038,True,True,0.013464445882180296,True
qrs_npeaks_iqr_V1,-0.3049355706817122,-0.23647746130200417,-0.40546199943134015,0.0018801969688595234,True,True,0.0058099780208902396,True
qrs_posneg_ratio_med_V1,0.30472468355299276,0.09190964387702776,0.5916657006079412,0.0004621692902838564,True,False,0.0016342687274985852,False
t_area_std_II,0.30195323517082456,0.33700177141992027,0.17507107976084263,0.0013219133479052867,True,False,0.004257429843488389,False
qrs_posneg_ratio_skew_V5,0.29904671759740764,0.37555401309350506,0.2864708862182331,0.0003294227802155118,True,True,0.0012215352823126545,False
st_slope_J40_iqr_V1,0.29895147085646423,0.45358085742851895,0.0697408889447591,0.770154625149045,False,False,0.8307013724091901,False
qrs_posneg_ratio_iqr_II,0.29799288109934147,0.4411395763788699,0.19460036798628388,0.517458865371827,True,False,0.6195057271292728,False
down_slope_iqr_V1,0.2975438692423322,0.3241807005698591,0.3081435261015581,0.19890307245549388,True,True,0.29727125861540044,False
qrs_ninflect_std_V5,-0.29672959504077057,-0.4115083950048745,-0.2078593166579533,0.015356664524223901,True,True,0.03547027563507608,False
delta_slopemean_std_V1,0.29347389157434295,0.7354629605698552,0.024612143557542234,1.2682878413211829e-06,True,False,7.631977711809925e-06,False
delta_slopemax60_med_V1,0.2932238017788828,0.38693491358326865,0.4527740774961829,0.006219074783489778,True,True,0.015918975005499957,False
qrs_width25_skew_II,-0.29296023757667566,-0.4094511802382902,-0.173635127108137,0.0021512590018856487,True,False,0.0066177743286706505,False
delta_vel_quarter_iqr_V5,0.28743563381606263,0.2739683256198291,0.33968746961279145,1.671627966008204e-05,True,True,7.963449893622415e-05,False
qrs_skew_skew_V5,0.28573758087064294,0.1585426344292564,0.47590850606061785,0.002476725275698533,True,False,0.007446238011986644,False
QT_ms_std,-0.2844960864333332,-0.3380766622178764,-0.31780363591465716,0.0014617295028568611,True,True,0.004637201294180599,False
qrs_npeaks_iqr_II,-0.2834598241425813,-0.2594967858801253,-0.33549108156721813,0.0035424594555828093,True,True,0.01008351529680418,False
delta_empatement_area_std_V1,0.2833474041399525,0.6857477631459448,0.0656527393302985,0.0009916919013910977,True,False,0.003286476542774362,False
delta_slopemax40_med_V1,0.28274174725161383,0.3747522714115756,0.44584866259157396,0.007352166540638594,True,True,0.018340313625011186,False
delta_empatement_area_skew_V5,0.2818997293300333,0.1914601297775804,0.4926245473711085,0.012154428367769402,True,False,0.028652707423676323,False
qrs_fwhm_skew_V5,-0.28162633135448545,-0.19215853794591448,-0.4369958310865104,0.0032714643797616605,True,False,0.009390060939399578,False
qrs_width50_skew_V5,-0.28162633135448545,-0.19215853794591448,-0.4369958310865104,0.0032714643797616605,True,False,0.009390060939399578,False
delta_ratio_init_peak_skew_V5,-0.27954995271271155,-0.1850500422570828,-0.4397744518212435,0.001179179099570376,True,False,0.003828928714716463,False
delta_slopemean_med_II,-0.2788418633390229,-0.41107713128312373,-0.14328909941975693,0.0001533960723387375,True,False,0.0006189982683786701,False
PR_ms,-0.27749828860732534,-0.25111108359721024,-0.37880571167593535,0.005902465930374942,True,True,0.015222148978335378,False
freq_hf_ratio_skew_V1,0.2746494490206427,0.2486327544572079,0.3160402061165682,0.003520749636810151,True,True,0.010063476045215682,False
QRS_ms_std,-0.2715948541033197,-0.41030912107075396,-0.1746811424559682,0.00031663948473681494,True,False,0.0011869655001609566,False
t_downslope_med_V1,-0.2715282667444364,-0.22060272171215956,-0.41179600645578246,0.016563556173395846,True,True,0.03775730003937794,False
qrs_arclen_skew_II,0.27070871584877976,0.3293561864602963,0.29330212432752095,0.030563690051440006,True,True,0.06258713843369505,False
delta_accel_max_skew_V5,0.27051891261134264,0.09385319942042177,0.6178880293308812,0.0018338952572805444,True,False,0.005692543649296169,False
R_amp_std_V1,0.26956542333512523,0.39228111366331375,0.30024621886879993,0.0037862267725329237,True,True,0.01054415296659801,False
t_area_iqr_II,0.2675785125720886,0.301086582231386,0.14213372545436145,0.001809892603467322,False,False,0.005643574208993559,False
qrs_kurt_std_V1,0.26752315776446706,0.3215921267833186,0.07929737999824221,0.03608211439880358,True,False,0.07205313913956364,False
qrs_higuchi_std_II,0.263221913848971,0.40884290546996005,0.05769894732994974,0.0024856975287827136,True,False,0.007446238011986644,False
st_slope_J80_std_V1,0.2618511808219212,0.3337818351188455,0.23046240872817,0.060884896902061704,True,True,0.11167657560110784,False
down_slope_med_V5,-0.2603847237137326,-0.38381646903877764,-0.2863779086774435,0.001183284092594592,True,True,0.003828928714716463,False
qrs_width75_iqr_II,0.25867427001990684,0.09270641203026977,0.40925416905306955,0.006954030145043565,True,False,0.017474229595237676,False
up_arclen_med_V1,0.2566391815816073,0.23482647654909802,0.4127467556452231,7.820312718874269e-05,True,True,0.00033954015981947774,False
freq_hf_ratio_skew_II,0.2549342626274148,0.22639792820546398,0.3412621828233666,0.019177105084479087,True,True,0.042957110017004516,False
delta_vel_quarter_std_II,0.2538806413660068,0.2852401519374841,0.20197371531402275,5.115561475072134e-07,True,True,3.279696422335967e-06,False
delta_smoothness_skew_V1,0.2536021846968449,0.37471959586638764,0.1844770229542285,0.004787530554874944,True,False,0.012631715233246965,False
down_slope_skew_II,-0.2508816814160694,-0.34671867630857356,-0.20546000836343217,0.009853342403073015,True,True,0.023717168029852943,False
delta_concavity_std_V5,0.24731542831975997,0.21725281227071977,0.21291394253108856,0.0014668697971387608,True,True,0.004637201294180599,False
st_slope_skew_V1,-0.24677863895282115,0.0699306521226394,-0.6420035786146305,0.01168543580534219,True,False,0.027737747274964506,False
delta_vel_half_skew_V1,-0.24647636291641944,-0.29422614028336846,-0.26893310659665887,0.026337953928054887,True,True,0.055253322307784875,False
delta_area_third_std_II,0.24614668309070664,0.2534070820711728,0.21801651384434514,2.3015102990723246e-07,True,True,1.5562530757321179e-06,False
st_slope_J80_std_II,0.24488823513801475,0.1604176065301266,0.3015102940981024,0.10676095327232006,True,False,0.17819468113092837,False
t_upslope_skew_V1,-0.24391017570166082,0.07231129907122405,-0.6229957073977561,0.01330150118375111,True,False,0.031036836095419258,False
delta_concavity_skew_V1,-0.2438902896475131,-0.1573552539815993,-0.37631790480798016,0.10139891989218731,True,False,0.170072516004989,False
S_amp_iqr_V1,0.2424836641629766,0.4273657416121177,0.11619558730993068,0.5857736252270811,False,False,0.6857349947197571,False
qrs_width75_skew_V1,0.241872722231922,0.3496472786325648,0.21364643077230505,0.021940034354517426,True,True,0.04762931508607264,False
t_symmetry_med_II,-0.2404037855403344,-0.40391593137861637,-0.05366070835460585,7.134066929407077e-07,True,False,4.489880654654362e-06,False
qrs_fwhm_std_II,0.2393307177060678,0.28229370748049687,0.08180942456895485,0.004070000251515647,True,False,0.010992205403699738,False
qrs_width50_std_II,0.2393307177060678,0.28229370748049687,0.08180942456895485,0.004070000251515647,True,False,0.010992205403699738,False
qrs_energy_iqr_V1,0.23844589675135636,0.25542452167439017,0.3177317999067997,0.19692008414162987,True,True,0.2949501696968517,False
t_peak_time_std_V1,0.2380256992011413,0.5500029119838173,-0.14617501869143273,0.6896805530502363,False,False,0.7674686718451588,False
t_peak_to_end_med_V5,-0.23712213327449008,-0.32109989040386583,-0.24077767174681344,0.003235830902518233,True,True,0.009366160333871342,False
qrs_area_iqr_II,0.23647983784323395,0.2785439174451908,0.20117793301732512,9.940226965512587e-05,True,True,0.0004209256603914589,False
qrs_area_skew_V1,-0.23580206424455225,-0.3712542542928292,-0.23694751911950193,0.07105779057115537,True,True,0.12595773729150536,False
qrs_higuchi_skew_II,-0.23418598386628472,-0.2513487853270301,-0.23793089841524404,0.036131603300305966,True,True,0.07205313913956364,False
t_peak_to_end_std_V1,-0.23204020904249525,-0.34912360947522675,-0.4321694308087846,0.02944920758450301,True,True,0.06066713634525245,False
delta_empatement_area_skew_II,0.2311238169386518,0.3389152919765487,0.20561905904669528,0.02822926127786776,True,True,0.05886101287725618,False
QRS_ms,0.23095359466148677,-0.05529242265771102,0.5228844461154809,0.05577959337504162,True,False,0.10339313862916799,False
st_level_J_std_II,0.23049662675795454,0.2829849095492977,0.18978142667451214,0.27446616455198747,False,False,0.3857998254098356,False
delta_smoothness_med_V5,-0.22996204488992264,-0.38569351301129856,-0.10993829368326452,8.771779020173512e-30,False,False,8.596343439770043e-28,False
delta_vel_quarter_iqr_II,0.22909670647102054,0.2201611921542459,0.23161974302321303,1.4771055924114928e-07,True,True,1.067819897052883e-06,False
t_upslope_med_V5,-0.22624530175784205,-0.17077234957565648,-0.19039752625858183,0.012992626186932402,True,False,0.030523772480259,False
st_slope_med_V5,-0.2260745965342474,-0.1726649556861021,-0.18784701153573752,0.013265690640996582,True,False,0.031036836095419258,False
QT_ms,0.225338022852793,0.12573673798476098,0.28626204323960197,0.019224246028018057,True,False,0.042957110017004516,False
