feature,d,p_raw,ci_excl0,p_FDR,gate
ext_k_traj_y34,-0.34706825648211725,0.10587388150027864,False,0.14194875658021988,False
med_d_init15_az,0.3458606388222413,3.019443907799662e-05,True,8.860798009804617e-05,True
med_k_traj_mag51,0.3454287604249167,0.0003203896100347795,False,0.0007679567751978683,False
axisvar_initmag_range,0.34462591161345424,0.0017478739093434355,True,0.003582456968236545,True
med_k_nonplan,0.3444945356199169,0.008335579765041304,True,0.014573341014604507,True
med_d_traj_mag24,-0.34434567531845234,0.06910238788940348,True,0.09721393278347981,False
ext_d_traj_z2,-0.3428376763140087,0.0942476429482812,True,0.128111514656971,False
axisvar_planarity_std,-0.34156123370086117,0.00025208800908961554,True,0.0006145623824079136,True
ext_d_traj_x20,-0.3413007752658767,0.0017372282867835528,True,0.003565292039542716,True
med_k_traj_y25,-0.3412683353939308,0.008948972364232304,True,0.015524736587673721,True
med_d_traj_z14,-0.34123516709083207,0.006718989216589191,True,0.012042024052562819,True
ext_d_init40_dev,0.3390956593031962,0.001331601031369257,True,0.0028024311249996428,True
ext_d_traj_x51,0.33792415659254466,0.1597570845784324,False,0.20491717548050561,False
ext_d_tmax_magr,-0.3378821738140673,0.011566309959556131,True,0.019589111797738,True
med_k_traj_angv48,0.3377771487864791,0.300460639963786,True,0.3565557103122782,False
med_k_traj_y47,-0.33759427109694273,0.19147315411724397,False,0.24087568266352005,False
ext_d_init25_dev,-0.3375693025336353,0.012366185289685664,True,0.020831449468676495,True
med_k_traj_y6,-0.33754896228241316,0.04189779913462643,True,0.06229123545583664,False
ext_d_qrsmax_t,0.33732482031632544,0.031827632592816325,False,0.048798225752657846,False
med_d_traj_mag49,0.3362571212422445,0.00088564301283247,False,0.0019392741006234,False
med_d_traj_angv2,-0.33520621697158554,5.194101358383051e-06,True,1.702450758384424e-05,True
med_k_init20_az,0.3347185658291501,0.00023085895098537087,True,0.000568101180324502,True
ext_k_qrsmax_az,-0.3341927860909674,0.016724552230879167,True,0.027238119297178728,True
axisvar_initaz_range,0.33416184451970227,0.8298212835740315,False,0.8582473090983066,False
med_k_traj_z49,0.33373629353720735,2.153229203156739e-05,True,6.451469177397099e-05,True
med_k_traj_z50,0.3331942831063769,3.8377728594359414e-05,True,0.00011055602549200785,True
ext_d_traj_z43,0.3328927186018643,0.000447707270107913,True,0.0010382576278721173,True
pair_ratio_II_V2,0.3325934149070078,0.4555212386610489,False,0.5119315280585874,False
med_k_traj_z48,0.33230819853734633,8.085251545134602e-06,True,2.5958783079471016e-05,True
pair_corr_III_AVL,-0.3317737061895977,1.0266494399817172e-09,True,6.499353309561678e-09,True
med_k_traj_z51,0.3317195837855737,5.780381403876377e-05,True,0.0001600564162978115,True
med_k_traj_mag14,-0.3315231268260824,0.03255840647827764,False,0.04962786230184067,False
med_k_init30_magr,-0.3315231268260824,0.03255840647827764,False,0.04962786230184067,False
ext_k_traj_y6,-0.33141284689720274,0.011663061277642937,False,0.019731687721874367,False
med_d_init30_magr,-0.3313565600024289,0.03506367409673809,False,0.05313703506938109,False
med_d_traj_mag14,-0.3313565600024289,0.03506367409673809,False,0.05313703506938109,False
med_k_traj_z47,0.3296499970958973,3.2573481269406987e-06,True,1.1264397707702416e-05,True
med_k_traj_z10,0.3296034035059081,0.0003055146977421127,True,0.0007379355007001798,True
pair_lag_I_V1,-0.32910307413839296,0.8928502134569308,False,0.9072976279141627,False
ext_d_traj_mag44,0.32849399290211123,0.0011969414386655253,True,0.002542211283479636,True
med_k_traj_z9,0.3280961823259042,0.0002176059039741448,True,0.000541653400999722,True
ext_k_traj_z46,0.327438491347935,1.393927649147162e-05,True,4.2577167493405534e-05,True
axisvar_initaz_std,0.3270865829887306,0.7296123739648723,False,0.7708556037179337,False
pair_xpeak_AVL_V5,0.3269724562962967,0.0003089202313943652,True,0.0007450149973719714,True
ext_d_init15_az,0.32680957256063964,0.00020702453710763253,True,0.0005175613427690813,True
med_d_traj_mag8,0.3267051588117624,0.48627681273955414,False,0.5441586571640057,False
med_k_traj_z52,0.3257277394379141,8.258424960953685e-05,True,0.00022393311206731064,True
ext_k_traj_y45,-0.32483602603917094,0.30238607709208654,False,0.35775896083992154,False
med_d_w40_60_magr,-0.3247787836091875,0.10207912843981831,True,0.13744788306219105,False
med_k_traj_mag52,0.3244708896365608,0.00022852770779205542,False,0.0005632472546837159,False
med_k_traj_z46,0.32342095200188015,3.2904543267457886e-06,True,1.1344935569834549e-05,True
med_k_traj_z53,0.3232486948728352,9.698445740665078e-05,True,0.0002574015929689346,True
ext_k_traj_angv32,0.32246807726933185,0.11329287529397256,False,0.15073713068774314,False
pair_lag_AVL_AVF,0.3223513279936795,0.007891991716632211,False,0.01382860155704528,False
ext_k_traj_x49,0.32221910124683745,0.5957333828825022,False,0.6459263888988456,False
pair_ratio_II_AVR,0.3219634793816237,0.4615351807125878,False,0.5183191943624913,False
ext_k_traj_angv0,-0.32097960443043044,8.33794098220136e-06,True,2.666103328321005e-05,True
ext_d_traj_z3,-0.32052033578339717,0.28273064259793224,True,0.3391039792809424,False
ext_d_w20_40_magr,-0.32028208150391557,0.04371054099070992,False,0.0646800653679685,False
med_k_traj_z54,0.32013607356782825,0.00010641374063513105,True,0.000280789197978413,True
ext_k_traj_x20,-0.31988566621083814,0.0047401919529171145,True,0.008724620593294104,True
ext_d_traj_y42,-0.31985669785821413,0.539127320629651,True,0.5919090163556308,False
ext_d_traj_z14,-0.3193151457685713,0.018614772822100195,True,0.03006707132787789,True
ext_d_init35_az,-0.3183283757045926,0.0008832994148003881,False,0.001936843688877946,False
pair_corr_AVR_V3,-0.3172531503538242,0.0016550812894276636,True,0.0034145566680702124,True
pair_ratio_II_V1,0.3165427321428605,0.2023767829061649,False,0.2521678961608563,False
axisvar_qrsaz_range,-0.31590211387479894,0.000757455417732536,True,0.001679668087344748,True
med_d_traj_z41,0.31579938831886056,0.0006917590777672445,True,0.0015470965129552334,True
med_k_traj_x14,-0.3157501423234505,0.019468893038288318,False,0.0313820965812245,False
med_k_traj_y31,-0.31545961728936883,0.11754825418019756,False,0.15573903718389043,False
ext_d_traj_x13,-0.31529792762088626,0.0039826303054682835,True,0.0074882988977068325,True
pair_lag_I_V5,-0.3151352748013221,0.0022259910839769635,False,0.004448940714390622,False
med_k_traj_z55,0.3149077848217614,8.742393643630828e-05,True,0.00023502667843322604,True
ext_k_traj_x24,0.3146142965692104,0.03560416797307418,True,0.05385216157777117,False
med_d_traj_angv22,-0.3141780433774794,0.00017887647650446649,True,0.00045150493265596844,True
med_k_traj_z45,0.31343171400922365,4.3550292666861415e-06,True,1.445538255538529e-05,True
ext_k_traj_x15,-0.31332826494357585,0.03381784012804327,False,0.05149758390012409,False
med_k_w40_60_magr,-0.312880617470631,0.17454724491636542,False,0.22189406843618922,False
pair_corr_I_V6,-0.3127819735815957,0.07795929845337576,False,0.10802833060176519,False
pair_lag_V3_V4,-0.31233057546080617,0.2522819180252981,True,0.3070407839532698,False
ext_k_traj_z10,0.3116207092639616,0.0005177038619069221,True,0.0011882968760144265,True
med_d_traj_mag50,0.31111249556958503,0.0007654680806005628,False,0.0016950421530929247,False
ext_k_traj_y33,-0.31089570616432016,0.15285201171534565,False,0.19702599211255556,False
med_k_traj_angv52,0.3096931531416746,0.23262543548437797,False,0.2853296357113073,False
med_k_traj_angv50,0.30887709493045207,0.6790062327892137,False,0.7256908001899697,False
pair_lag_I_III,0.3078636669008767,0.0015758449796594949,False,0.0032856263188119615,False
pair_corr_AVL_V2,0.3065054828635608,0.026613305850574122,True,0.041616424487451564,True
med_k_traj_x52,0.30626949146529736,0.009622991174402008,False,0.016620567814973765,False
pair_lag_V2_V4,-0.30605951722838,0.11768039110808531,True,0.1557826425292529,False
ext_d_traj_z42,0.30541995091996355,0.001971506345098815,True,0.003978489668129999,True
med_d_traj_y45,-0.3049595785338001,0.3289854948688318,False,0.38538003337093624,False
pair_corr_V4_V6,0.3048168690511457,0.0001970308509563218,True,0.000495734673079207,True
ext_k_traj_mag24,-0.3047338337939164,0.07487018837202751,True,0.1042076203404993,False
axisvar_qrsaz_std,-0.3045451338916761,0.0011588630471276264,True,0.0024720312283119,True
ext_d_qrst_angle,0.30412255281943096,0.039987895341013095,True,0.05973453442948674,False
med_d_traj_z33,-0.30333105405650557,0.015217273232612995,True,0.025069379827074925,True
ext_d_traj_x52,0.30306225078802546,0.10174761441796232,False,0.1371191026920179,False
pair_corr_V1_V4,-0.30299184156252096,0.00663394636412985,True,0.011916814406960944,True
med_k_traj_angv6,-0.3020145428685339,4.037547825101917e-05,False,0.00011588574196361993,False
ext_k_traj_angv52,0.3019096998237875,0.5530582639033469,False,0.6050881354203865,False
med_k_traj_z8,0.3015361691497007,0.0005789965103218058,False,0.0013136192502965825,False
med_k_traj_mag53,0.300798734364189,0.00014503816759349033,False,0.00037086306697358274,False
ext_k_vgrad_az,-0.3004392348426471,0.0037393810357075168,True,0.007081819331798313,True
ext_k_init30_magr,-0.2996548901765039,0.029845822213526843,False,0.04612002054649325,False
ext_k_traj_mag14,-0.2996548901765039,0.029845822213526843,False,0.04612002054649325,False
ext_k_traj_mag37,0.2996231499398803,0.05770055858862003,False,0.08265499724829695,False
ext_k_traj_mag36,0.29960600043643404,0.0995864885582106,False,0.1346690726291238,False
ext_k_traj_y46,-0.2987136012965258,0.21512876113696788,False,0.2659465787283776,False
ext_k_traj_z45,0.2984841678636075,5.473015298007058e-05,True,0.00015208201801541736,False
med_k_traj_z44,0.29839802334198096,1.3924205816608157e-05,True,4.2577167493405534e-05,False
med_k_traj_mag24,-0.2969420274581003,0.09640808666543273,False,0.13070871853603575,False
med_k_init25_az,0.2964549584926193,0.00433134277190914,True,0.008057118663385486,False
med_k_traj_angv22,-0.2942810472517137,4.0997033863230254e-06,False,1.3871841199411961e-05,False
pair_corr_AVL_V5,0.2940954866571717,0.0010745599125249403,True,0.0023110398118687072,False
pair_lag_II_AVL,-0.29406083689216744,0.3623837751176774,False,0.41988378371568524,False
ext_d_traj_mag31,0.29354198015586874,0.41682589287742977,False,0.47421496508519184,False
ext_k_traj_mag39,0.293155390470726,0.036990803107231456,False,0.05568126642219884,False
med_d_traj_mag51,0.293042763443829,0.00045762698338737575,False,0.0010581360293345802,False
ext_k_traj_mag40,0.29302316253268645,0.041535073440637095,False,0.061810488437725346,False
ext_d_traj_mag45,0.29281974413515205,0.0027824851852533,False,0.00547431295845574,False
med_d_traj_z5,-0.2925479698679187,0.8167210848044933,True,0.8474898236239621,False
pair_lag_AVR_AVF,0.2925478035532927,0.0016183173107881933,True,0.003351923717595598,False
ext_k_traj_mag38,0.2919713166406584,0.06299036801384998,False,0.08917482216568483,False
med_d_traj_x54,0.29168471618098446,0.002171474530995922,False,0.0043651920789546704,False
ext_k_traj_y5,-0.2915678552605233,0.02447289070430968,False,0.038615515985694675,False
med_d_traj_angv38,-0.2914173380772557,0.03926047465276825,True,0.058759718975067834,False
ext_k_traj_z33,-0.29135073711163373,0.002749014202612412,True,0.005422050625755636,False
ext_d_traj_angv46,0.29022904215852624,0.22122409487091577,True,0.27240927760575506,False
med_d_traj_x13,-0.2901790331402608,0.009586921563035611,False,0.016576505345777433,False
ext_k_traj_z17,-0.29005159785226925,0.028113970233483356,True,0.04361554670609572,False
ext_k_traj_mag35,0.28918589735725103,0.18102519781683946,False,0.22901656774571952,False
med_k_traj_y5,-0.2891825289424184,0.14288737782175542,False,0.18539932494227768,False
ext_k_traj_mag41,0.288915608612875,0.052283927461969665,False,0.07600533899564109,False
med_k_traj_y26,-0.28805078242879223,0.02557153901694594,False,0.040067181892819485,False
ext_k_traj_z11,0.2870525137235391,0.0028554655603224427,True,0.005582915230020218,False
ext_k_traj_z9,0.28663032044439285,0.0008955830955801182,True,0.0019583084401960803,False
med_k_traj_y48,-0.2850694535147733,0.08560998106194169,False,0.11769498272088307,False
ext_d_traj_z4,-0.28496176243449206,0.518002075207989,True,0.573933139080129,False
ext_k_w40_60_magr,-0.28494799236413765,0.1612827558869857,False,0.2063683184536003,False
pair_lag_III_AVR,-0.28478025212794256,0.020981656266278577,True,0.0336134697327116,False
ext_k_traj_y26,-0.2844201215503067,0.027129466901288993,True,0.04229718275573358,False
med_k_tmax_magr,-0.28394399962487754,0.10053392495682838,True,0.1357164765109377,False
ext_d_traj_y43,-0.282098264386154,0.32916855079644936,False,0.38538003337093624,False
ext_k_traj_mag42,0.2819093971327884,0.05481159241637229,False,0.07909393390965487,False
pair_lag_III_V6,-0.28008412111844705,0.017488684227502597,False,0.028361945930072876,False
med_d_traj_mag52,0.2799035953030319,0.0004385983086605362,False,0.0010201471771808027,False
ext_d_traj_mag25,-0.2791455349733023,0.16559250554812788,False,0.21136604366712256,False
ext_k_traj_x50,0.2790936176956848,0.38263720279785784,False,0.44074864885740045,False
axisvar_planarity_iqr,-0.27870427150090143,0.0010780734337344825,True,0.002315424474641775,False
ext_k_traj_mag9,0.2783397169971264,0.10761070458477395,False,0.14366395084872033,False
ext_d_traj_angv54,0.2780369302945255,0.27455980556074444,False,0.33056663706316625,False
med_k_init20_magr,0.2779717777640476,0.2710980290405022,False,0.32715134941859214,False
med_k_traj_mag10,0.2779717777640476,0.2710980290405022,False,0.32715134941859214,False
ext_d_traj_angv8,-0.2773107263768094,4.745883676707319e-05,True,0.00013425292562937823,False
pair_corr_II_V2,0.27601730806386754,0.03819411212092798,True,0.0572876655192945,False
pair_ratio_V2_V4,-0.2759442016749416,2.690822097792837e-05,True,7.911218527218641e-05,False
med_k_traj_mag54,0.2752052248308957,9.303731560874711e-05,False,0.00024841596174444383,False
med_k_traj_y30,-0.2751510682458459,0.12697225229141285,False,0.16653837602131843,False
pair_xpeak_AVL_V6,0.2742077415701002,0.03396427127580487,True,0.05162043165829008,False
ext_k_traj_y47,-0.2734692383093962,0.15149263668009982,False,0.19543421494474666,False
med_d_traj_mag53,0.2729939801874286,0.0006172797708318968,False,0.0013904293259771562,False
ext_k_traj_mag43,0.2724325151719825,0.05193273604590686,False,0.07563487531732262,False
ext_d_traj_angv14,-0.2722426308389966,1.005800663244023e-05,False,3.13937781569208e-05,False
med_d_init10_az,0.27222274505824057,0.00013385469313833767,True,0.00034614883352177255,False
med_d_traj_x10,0.2718427937669891,0.0273409205985012,True,0.042500242910541476,False
med_d_traj_mag54,0.27120510642479173,0.0005440779388087948,False,0.0012433804424014671,False
ext_d_traj_z41,0.27119524823447355,0.011191448402491245,True,0.018995215126390547,False
ext_k_traj_angv48,0.27088389274021285,0.5194893671053609,False,0.575053735234635,False
pair_corr_AVL_V3,0.2706051769186101,0.0110405506545116,True,0.018824744459934387,False
ext_d_traj_mag8,0.2704466181785405,0.3437980321328129,False,0.39982437811001204,False
axisvar_initmag_iqr,0.26997285217187994,0.06141450098936367,False,0.08710096346278318,False
med_d_traj_mag55,0.26906705324044644,0.00016330212791885472,False,0.000414234991387277,False
pair_corr_V3_V5,0.2672211067566789,0.003712717801841298,True,0.007039815155665263,False
ext_d_traj_x53,0.2670487699027642,0.05590630943406435,False,0.08052560166190921,False
ext_k_traj_mag34,0.2670242849762999,0.32379613485103476,False,0.38079395634166635,False
ext_k_traj_z44,0.26660922846921425,0.00027805418994253324,True,0.0006736806762496561,False
med_d_traj_z40,0.2664389607162556,0.01104305073095514,False,0.018824744459934387,False
med_d_traj_y55,0.2659484811499174,1.1901705126538846e-07,False,5.410217675119632e-07,False
med_k_traj_z33,-0.26562079361174573,0.009220728276930254,True,0.01597852471830077,False
med_k_w20_40_magr,-0.26525302379297144,0.2478653543759325,False,0.30213401115699845,False
pair_ratio_III_AVF,0.2651409999093144,0.0007134566301911628,True,0.0015910893599433602,False
ext_d_init30_az,-0.26494378331047186,0.0030258431621565606,False,0.0058576741856791615,False
med_d_traj_angv14,-0.2644435611933361,8.283511186969223e-07,False,3.2204077338321566e-06,False
med_k_traj_mag32,0.26441509810609054,0.6732376748095131,False,0.7205065776761661,False
pair_ratio_I_V1,0.26394260879973147,6.196053500988047e-12,True,6.899151770603712e-11,False
pair_corr_I_V3,0.26334026936420313,0.004167710667792169,False,0.0077711469696362286,False
ext_d_init10_az,0.26116921919830766,0.00048800412424506833,True,0.0011217664349410794,False
pair_xpeak_V4_V6,0.2610266943552904,0.0038854159185215792,True,0.007349521677203469,False
pair_lag_AVR_V3,0.2604141788899643,0.013337527611764176,False,0.02232400677022362,False
med_k_traj_angv28,-0.25972767015296433,0.009677692995198295,True,0.01669667912358387,False
ext_k_tarea_az,-0.25940268682234,0.0003345502581443623,False,0.0007946201290267001,False
med_k_traj_z16,-0.25852133626267043,0.074212215777806,False,0.10338347717050171,False
pair_ratio_V3_V4,-0.2585009423696096,0.00479787229526818,True,0.00882044438357265,False
ext_d_traj_z33,-0.25839211140726587,0.010401021553318096,False,0.017846561572360014,False
ext_d_traj_mag46,0.25798664432704305,0.00553231564610108,False,0.010041312791189244,False
med_k_traj_z43,0.2576883476898194,0.0008372202125827979,True,0.0018383716556013884,False
med_k_traj_z11,0.2570994441274674,0.005770612164095407,False,0.010461733369087517,False
pair_corr_V4_V5,0.2562227692265769,0.0009921370902497078,True,0.002150305148663896,False
med_d_traj_mag9,0.25513815003653256,0.7755766976851888,False,0.8123118181225792,False
med_k_init35_az,-0.2549613080333316,0.1072304774582777,False,0.14352246343520544,False
med_k_traj_x21,-0.2547890762747,0.01314351097560888,True,0.022069852654230955,False
med_d_traj_mag30,0.2544986460440363,0.507145972628579,False,0.5634955251428655,False
med_k_traj_angv2,-0.2543372511835263,0.00010819190964964305,True,0.00028500217810392545,False
pair_lag_I_V4,-0.2534740498108078,0.0018282991502603363,False,0.003732678369192104,False
ext_d_traj_mag13,-0.252678653757265,0.019820848897022562,False,0.03191664899315428,False
ext_d_traj_x10,0.25267056288653433,0.031405739175918546,True,0.048292860437014806,False
med_k_traj_y27,-0.25261080990799734,0.05065044210640916,False,0.07397320382052315,False
med_k_traj_angv54,0.2525649595751353,0.8870150128548562,False,0.9031216408444385,False
ext_d_traj_angv36,-0.25184185470363957,0.0040160822240703055,True,0.007524163594021933,False
pair_corr_AVL_V1,-0.25181180392848534,0.05428418963537503,True,0.07847714339552375,False
ext_k_traj_y4,-0.2514775158076392,0.045620478514272624,False,0.06731593164230078,False
pair_lag_II_AVF,0.25146286868487183,0.858035153147809,False,0.8787444164657926,False
ext_d_traj_y55,0.25133275332586674,3.8626850105135365e-06,False,1.315491424404827e-05,False
med_d_traj_x20,-0.2512211720906034,0.012302749443470451,True,0.020746849222608603,False
ext_d_init35_dev,0.25042329250653617,0.08833465078060754,False,0.12080609906407129,False
ext_k_traj_y48,-0.25029882690853156,0.09165038042910614,False,0.12479713553659727,False
pair_xpeak_I_V4,0.2501899728077513,0.0012352034377184691,False,0.0026135706161967607,False
med_d_traj_mag25,-0.24918703262136915,0.21411142875117573,False,0.2653156615148744,False
med_k_traj_z7,0.24909834004656442,0.0020417183667451265,False,0.004109612609986986,False
pair_corr_AVR_V4,-0.24843576580926344,0.00022768869226000478,False,0.0005620617088808293,False
med_k_traj_y29,-0.2480459600787155,0.11158471366524243,False,0.1485903311742414,False
ext_k_traj_mag44,0.24766501863384918,0.06048330107671106,False,0.08609137143285256,False
ext_k_nonplan,0.24763458857869214,0.022802941894985856,True,0.036198805637136296,False
pair_ratio_II_V4,0.24742756881148342,0.003404235090433841,False,0.006517864746318451,False
med_d_traj_y46,-0.2448702560530229,0.26120609977095455,False,0.3164302288891965,False
pair_lag_AVL_V2,0.2444763984861048,0.07763648914804319,False,0.1076760494367737,False
med_d_init40_dev,0.244196556636447,0.007019960720979518,False,0.012467577298572221,False
ext_d_traj_x23,0.24217794667126158,0.09053419869884502,True,0.12349147867696499,False
med_k_traj_y28,-0.23945516813563672,0.0829068231114856,False,0.1144799580343293,False
med_k_traj_y4,-0.23919736850355497,0.2994764128421463,False,0.3558463230422139,False
ext_k_traj_z8,0.23899020793323705,0.003014961109195592,False,0.005848327468617299,False
ext_d_w0_20_az,0.23893931129435778,0.003298561899064398,True,0.006338729720356309,False
ext_k_traj_y32,-0.2388364799333809,0.2589172857243093,False,0.31389972091673013,False
med_k_traj_y49,-0.23681144114019478,0.02526493558052093,False,0.03966594886141786,False
med_d_w20_40_magr,-0.2363776133810674,0.2543924355916145,False,0.3091301268412034,False
ext_k_traj_z12,0.23606725938797068,0.014280812461708921,False,0.023801354102848202,False
pair_lag_AVR_AVL,0.2359226530605367,0.0027740516880642584,False,0.00546456856996347,False
med_k_traj_z42,0.23572435115991794,0.0036843641204297624,True,0.006994500204443443,False
pair_xpeak_I_V1,-0.23546811985364213,0.039436850296237,False,0.05896748091913533,False
ext_d_traj_z5,-0.23506023151942385,0.8862022882111091,True,0.9028796836414286,False
ext_k_traj_y27,-0.23504401152259888,0.069786011252626,False,0.09800003369107588,False
ext_k_traj_mag45,0.23489429454341673,0.058550364810222084,False,0.08364337830031728,False
pair_ratio_V1_V2,0.23403603828183062,0.22264196104928646,False,0.27372582525245087,False
pair_lag_V5_V6,0.23364521999513346,1.2915962112470598e-09,False,8.046849411340809e-09,False
pair_lag_III_AVL,-0.23279229512482189,0.004224229199855268,False,0.007867188426776715,False
ext_k_traj_x51,0.23262017945053917,0.21095967619687517,False,0.2618234716435526,False
pair_ratio_AVR_V2,0.23234536798725744,0.032340328625063364,False,0.04943945077054478,False
ext_k_w20_40_magr,-0.23181508613012916,0.18943604319908813,False,0.2385040800501751,False
ext_k_traj_mag33,0.2315914113372683,0.5740373117205764,False,0.6258601245842395,False
med_d_w0_20_az,0.23150407082921523,0.0025156034697417676,True,0.004986739201382039,False
ext_d_traj_z40,0.23088954284036012,0.0277718368086853,False,0.04312738258124226,False
ext_k_traj_y49,-0.22998264759736112,0.04226587586285502,False,0.06277902091266072,False
med_d_traj_z13,-0.22991433447106838,0.09958649256204632,False,0.1346690726291238,False
ext_d_traj_x54,0.22970728505145946,0.014309092615551742,False,0.023823197673824216,False
med_k_traj_angv4,-0.22942501653783925,0.0006517030549159876,True,0.001463767948809872,False
pair_lag_V4_V6,0.2288144434533829,4.68104070000468e-06,False,1.547207136633126e-05,False
naive_frontal_axis,-0.22861495583144295,0.00949472405953696,True,0.01643518938640907,False
med_k_traj_z0,-0.22848018634644218,0.8976744537396302,False,0.9099183347801315,False
med_k_traj_mag55,0.22747704042595873,9.081780272146355e-05,False,0.00024373324832939794,False
axisvar_initel_iqr,0.22726952180297896,0.01037891638968647,False,0.017828116774406738,False
med_d_init15_el,-0.22707533434232216,0.0798909525401694,False,0.11050995197186428,False
pair_ratio_V1_V3,0.22692385778879667,0.48325859276918337,False,0.5415531696271363,False
med_k_traj_x53,0.22625283237776278,0.0052095331266035485,False,0.009499380962563963,False
ext_k_init15_el,-0.22620188118816884,0.05199006905385968,False,0.07564820056956413,False
med_d_tmax_magr,-0.22591820358680012,0.14922518051105282,True,0.1928259534175744,False
ext_k_traj_angv28,-0.22447214104679494,0.012833633729254439,True,0.021572596311487655,False
pair_lag_III_V1,-0.22406862306412606,0.03238343717386186,True,0.049457194905606155,False
ext_k_traj_mag25,-0.22381817845787094,0.17564463836823807,False,0.22310848077518913,False
ext_d_traj_mag47,0.2229224783142361,0.010261987023130357,False,0.017646571332217593,False
pair_lag_AVR_V2,0.22251589130245142,0.34276998833759587,False,0.39892430073389584,False
ext_k_traj_mag46,0.22239121558776107,0.04877227541076798,False,0.07163000224032341,False
med_k_traj_x23,0.22134674822718375,0.13329934487654335,False,0.17425476391021902,False
ext_d_traj_z13,-0.21990873107267495,0.19561386276058723,False,0.2451027649913184,False
ext_k_traj_x21,-0.2193747813534372,0.03820393999917283,False,0.0572876655192945,False
ext_k_qrsmax_t,0.21641894937301467,0.22039681640175046,False,0.27181696916790904,False
ext_k_traj_y3,-0.21493459277698576,0.07747738984522741,False,0.10755039969673479,False
ext_k_traj_z0,-0.21456618084866,0.4511032682488516,False,0.5076932839789943,False
ext_k_traj_y50,-0.21259462897558745,0.015885021099841138,False,0.026005717546142428,False
med_k_traj_z41,0.21255986896395807,0.01534947957578257,True,0.025233479377495902,False
ext_d_traj_angv4,-0.21227824494486042,0.00014937500843450796,False,0.00038071227799054785,False
axisvar_initaz_fracshift,0.2121541697888717,0.20340091928649418,False,0.2532430160823123,False
ext_k_traj_angv44,0.2120553420080782,0.4365401797771826,False,0.4934255451765131,False
med_d_tarea_az,0.21201058617477997,0.18588328063605086,False,0.2349732291454105,False
ext_d_traj_x21,-0.211819861081692,0.03068543457408414,False,0.04732429497181935,False
med_k_traj_z1,-0.21121707644326307,0.7448952602766317,False,0.7843632183999408,False
med_d_traj_z39,0.21084854848484738,0.055192359026651004,False,0.0795702513056401,False
ext_k_traj_y31,-0.21075456106743456,0.2950740309743536,False,0.3509592641134357,False
med_k_traj_mag31,0.21051010754209945,0.7796831781599151,False,0.8149817508063026,False
ext_k_traj_x14,-0.21005818123453987,0.08548514734116443,False,0.11762636400142695,False
ext_d_traj_y44,-0.2099046490710787,0.29170422739164836,False,0.3474777215515083,False
ext_k_traj_mag47,0.20972806894246743,0.0409503474891717,False,0.06099814569070169,False
ext_d_traj_mag30,0.20809639693545437,0.5922449379436,False,0.6434771990113854,False
pair_corr_I_V4,0.20791590219326123,0.0014673721814774548,False,0.003075800166781848,False
med_k_traj_angv38,-0.20648227418331946,0.020288597382297605,False,0.0326029661107546,False
pair_lag_V3_V5,-0.20550871332444215,0.7227115500074826,False,0.765625596161773,False
ext_k_traj_z1,-0.2053151470173135,0.28768994490957467,False,0.34400092422546247,False
pair_ratio_II_V3,0.2046771748845711,0.38201913607340154,False,0.4406833531485969,False
pair_xpeak_V1_V6,0.20445266219510408,0.5385260184632301,False,0.5916625955124362,False
med_d_traj_z6,-0.20391758863329026,0.5773583381940088,False,0.6290441297464219,False
ext_k_traj_y28,-0.2036255832024385,0.14055581124279887,False,0.18282736010869446,False
med_d_traj_angv44,0.20320184524704096,0.4931090740058254,False,0.5498446350775184,False
med_d_init35_dev,0.20317097825028047,0.1875518426882563,False,0.23670128056315304,False
med_d_w0_20_path,-0.2013652111095623,0.011024728512587399,False,0.018824744459934387,False
pair_corr_III_V2,-0.20118238780661807,0.16059720767069607,False,0.20582662534121862,False
ext_k_traj_z43,0.20036643565026288,0.006019577599319336,True,0.010850444122768494,False
med_d_traj_y54,0.2001673217858043,2.469136443989488e-07,False,1.0534087546368194e-06,False
pair_xpeak_II_V2,-0.19942930704147388,0.3061742171762992,False,0.36169565159276884,False
ext_k_traj_mag10,0.19901831913285872,0.32675492350500546,False,0.38341198049541,False
ext_k_init20_magr,0.19901831913285872,0.32675492350500546,False,0.38341198049541,False
ext_k_traj_z34,-0.19785811113318755,0.0319375144008898,False,0.048874472094108314,False
ext_k_init40_dev,0.19754398378552043,0.037255780895341054,False,0.056026413798549286,False
ext_k_traj_y51,-0.19733326074644744,0.005884889465911752,False,0.010619858001702816,False
ext_k_traj_mag48,0.19727845307714087,0.05046988477726868,False,0.07384689571324494,False
med_k_traj_y3,-0.19628645719818338,0.44306174914562024,False,0.5000768843699668,False
med_d_qareaL_az,-0.19619575552405275,0.02551239490469339,False,0.04001444555481381,False
axisvar_qrsaz_iqr,-0.19527243662015134,0.011143467121712733,True,0.018938529206592548,False
pair_lag_AVL_V5,-0.194958112246543,0.050561739200087205,False,0.073912412052269,False
med_d_traj_angv36,-0.19494450039364328,0.04640274531780003,False,0.06834175436111262,False
med_k_traj_y50,-0.19449330429128675,0.006996642234808729,False,0.012462925372603855,False
med_d_traj_x22,0.19402651882973296,0.20199406015224508,False,0.25209115615184796,False
med_k_tarea_mag,0.19356782600222608,0.013842113610331533,False,0.023119274859809053,False
ext_k_traj_y30,-0.19337147267994295,0.281090494855879,False,0.33739455422303516,False
